"Date","State...UT","Confirmed.cases","Deceased.cases","Recovered.Cases","Susceptible","Death.Rate","Recovery.Rate","Overall.Hospital.Beds","Overall.ICU.Beds","Ventilators","Age.Distribution","Population","Action","Reward","Percentage.Distribution"
"2021-01-26","Assam",20499616.7542263,169965.083432906,5033635.49113242,10705959.2457737,0.0170656837891737,0.505412228597753,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-01-26","Delhi",1547831.0793655,15477.7529213597,949092.015919072,15240109.9206345,0.0371842964031893,2.28013194248193,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-01-26","Jharkhand",6532927.7752755,48933.6481468287,1376433.92373892,26455206.2247245,0.016643296622623,0.468152262130335,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-01-26","Maharashtra",30129813.8646948,257477.312464852,9770223.80990974,82244519.1353052,0.0198938195437389,0.75489008144288,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-01-26","Nagaland",105880.52429068,960.631965362351,43707.2811418144,1872621.47570932,0.0234113296190319,1.06517959266194,2561,128,64,211983,1978502,NA,NA,NA
"2021-01-27","Assam",21645234.3533847,182915.353285532,5547451.73792401,9560341.64661527,0.0172756757410441,0.523936212527039,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-01-27","Delhi",1593610.0963483,15914.8636944223,970334.513646419,15194330.9036517,0.0367073552449293,2.23805961412777,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-01-27","Jharkhand",7225041.1859304,54385.7418732901,1531474.09577314,25763092.8140696,0.0166518603600055,0.468907693622995,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-01-27","Maharashtra",32118296.5493031,275380.023610145,10439926.7492638,80256036.4506969,0.0198799855892917,0.753669749198827,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-01-27","Nagaland",111573.82932206,1011.67717162559,45818.1892820216,1866928.17067794,0.0232972667922623,1.05511778814426,2561,128,64,211983,1978502,NA,NA,NA
"2021-01-28","Assam",22725553.7711798,195802.792054679,6091837.54319073,8480022.22882022,0.0175129139168619,0.544863662922714,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-01-28","Delhi",1641143.068563,16369.2084884228,992458.720432825,15146797.931437,0.0362539275376485,2.19806147378026,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-01-28","Jharkhand",7971819.2390289,60345.7647339817,1703502.20177473,25016314.7609711,0.0166711675141072,0.470610832286707,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-01-28","Maharashtra",34191521.2230053,294244.559932901,11156074.9857489,78182811.7769947,0.0198812954656844,0.753785297099743,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-01-28","Nagaland",117579.54820259,1065.58833635675,48051.9195323876,1860922.45179741,0.0231918658491703,1.04582007288147,2561,128,64,211983,1978502,NA,NA,NA
"2021-01-29","Assam",23730878.7784473,208489.454345417,6664730.34030323,7474697.22155266,0.0177790175282042,0.568337415017127,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-01-29","Delhi",1690481.8012913,16841.339907974,1015496.97489471,15097459.1987087,0.0358230919721048,2.1600562501457,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-01-29","Jharkhand",8773221.7288561,66834.7542774075,1893922.16590855,24214912.2711439,0.0167013378228667,0.473272240543668,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-01-29","Maharashtra",36345543.439878,314066.564593526,11920534.8670014,76028789.560122,0.0198975723545201,0.755221127494798,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-01-29","Nagaland",123912.33360876,1122.50791401387,50415.1189133346,1854589.66639124,0.0230947424159,1.03725254016877,2561,128,64,211983,1978502,NA,NA,NA
"2021-01-30","Assam",24654598.8646096,220846.002959558,7263591.37072072,6550977.13539038,0.018075671125951,0.594506067807287,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-01-30","Delhi",1741678.306733,17331.8172954645,1039482.43082195,15046262.693267,0.035413972598356,2.12396667320248,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-01-30","Jharkhand",9628200.8603488,73868.64543941,2104149.35384273,23359933.1396512,0.0167426182690405,0.476913705441279,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-01-30","Maharashtra",38575329.679767,334832.936521432,12735044.278853,73799003.320233,0.0199287336578083,0.757969954181651,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-01-30","Nagaland",130587.22721948,1182.58321681323,52914.7336976791,1847914.77278052,0.0230055416492212,1.0293838882813,2561,128,64,211983,1978502,NA,NA,NA
"2021-01-31","Assam",25493210.8810441,232756.711440716,7885477.18953745,5712365.11895592,0.0184046131691571,0.623522975682761,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-01-31","Delhi",1794784.6745154,17841.2057692349,1064449.04437739,14993156.3254846,0.0350257370245121,2.08971931530805,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-01-31","Jharkhand",10534566.6343933,81456.9360975842,2335585.18167293,22453567.3656067,0.0167953778430737,0.481567776670207,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-01-31","Maharashtra",40874747.5403161,356521.140941088,13601179.7529817,71499585.4596839,0.019974786445388,0.762032400810806,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-01-31","Nagaland",137619.63214894,1245.96630229974,55558.015463924,1840882.36785106,0.022923936882879,1.02218530106492,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-01","Assam",26246107.4352996,244123.312347302,8527126.78862549,4959468.56470041,0.0187676275951002,0.655545504795764,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-01","Delhi",1849852.9306224,18370.0751553703,1090431.55757939,14938088.0693776,0.0346575946986901,2.05724443964508,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-01","Jharkhand",11488881.7501336,89601.346639389,2589587.18487027,21499252.2498664,0.0168601027180116,0.487277340929673,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-01","Maharashtra",43236583.9904729,379098.65823907,14520322.4994895,69137749.0095271,0.020035823271443,0.767416631848542,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-01","Nagaland",145025.27965399,1312.81381856913,58352.5262599381,1833476.72034601,0.0228496283442107,1.01563033472531,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-02","Assam",26915186.6690075,254867.470473361,9185058.069568,4290389.33099248,0.0191665383543065,0.690734550980322,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-02","Delhi",1906934.8836593,18918.9988007757,1117465.47753452,14881006.1163407,0.0343087952833789,2.02647585681982,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-02","Jharkhand",12486400.0964331,98294.5527434239,2867434.90758004,20501733.9035669,0.016937391610756,0.494095212730741,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-02","Maharashtra",45652594.3946488,402522.608113759,15493624.0914817,66721738.6053512,0.0201120183057717,0.774138011305343,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-02","Nagaland",152820.18699965,1383.28678813972,61306.1430683548,1825681.81300035,0.0227823423134849,1.00969484367089,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-03","Assam",27504351.9240433,264931.831099914,9855667.15822824,3701224.07595667,0.0196032069413123,0.729254321933784,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-03","Delhi",1966081.9596584,19488.5522766835,1145587.05160296,14821859.0403416,0.0339786270947184,1.99735078718629,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-03","Jharkhand",13521062.381065,107519.085306382,3170292.32968238,19467071.618935,0.0170279511463608,0.502083725467759,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-03","Maharashtra",48113583.8421253,426739.583377734,16521972.649012,64260749.1578747,0.020203623745482,0.78221878620131,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-03","Nagaland",161020.61233624,1457.55035372023,64427.0604201595,1817481.38766376,0.0227218297905457,1.00435686289371,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-04","Assam",28018969.9555989,274279.754569097,10535324.4590797,3186606.04440111,0.0200795324976416,0.771272346300705,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-04","Delhi",2027345.0242085,20079.311959151,1174833.23788362,14760595.9757915,0.0336664156208624,1.96980973014704,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-04","Jharkhand",14585560.1645376,117246.500610612,3499167.94138502,18402573.8354624,0.0171325910665617,0.511314308749153,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-04","Maharashtra",50609520.8579059,451685.723068236,17605960.4666318,61764812.1420941,0.0203109664773828,0.791687792146275,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-04","Nagaland",169643.00006859,1535.77346122605,67723.7919655288,1808858.99993141,0.0226678654962448,0.999596519883028,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-05","Assam",28465346.19814,282893.96140113,11220462.4177353,2740229.80186001,0.020597454152202,0.816959680125875,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-05","Delhi",2090774.1916297,20691.8534811314,1205241.67066094,14697166.8083703,0.0333715221168125,1.94379634019941,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-05","Jharkhand",15671474.7336268,127436.921447835,3854873.96644231,17316659.2663732,0.0172522193455229,0.521867057543694,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-05","Maharashtra",53129681.9127327,477287.047367748,18745854.095254,59244651.0872673,0.0204344449670216,0.802580178913042,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-05","Nagaland",178703.91745543,1618.12847336776,71205.1705417965,1799798.08254457,0.0226202470553594,0.99539596254813,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-06","Assam",28850259.2467363,290774.376900706,11907651.333255,2355316.75326375,0.0211589552278492,0.866491277927212,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-06","Delhi",2156418.6214932,21326.750056168,1236850.62062463,14631522.3785068,0.0330933422667826,1.91925730893889,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-06","Jharkhand",16769491.2655844,138039.037553294,4237986.53390347,16218642.7344156,0.017387837222807,0.5338302940247,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-06","Maharashtra",55662821.9980818,503460.060340243,19941568.0520915,56711511.0019182,0.02057452670534,0.814937185199625,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-06","Nagaland",188219.98371884,1704.79071351404,74880.3463546599,1790282.01628116,0.0225787941992033,0.991739288878409,2561,128,64,211983,1978502,NA,NA,NA
"2021-02-07","Assam",29180578.8466556,297935.4806144,12593661.0184064,2024997.15334438,0.021766068877394,0.920046489863876,24178,1209,604,4127732,31205576,NA,NA,NA
"2021-02-07","Delhi",2224326.3025172,21984.5706705276,1269698.94953927,14563614.6974828,0.0328313049119203,1.89614225282792,39455,1973,986,2343806,16787941,NA,NA,NA
"2021-02-07","Jharkhand",17869686.2844426,148990.666745081,4648809.07185388,15118447.7155574,0.0175405322928718,0.547299957974988,26496,1325,662,4528093,32988134,NA,NA,NA
"2021-02-07","Maharashtra",58197376.0355158,530112.670993166,21192642.2342261,54176956.9644842,0.0207317437813216,0.828805748080024,231739,11587,5793,19912066,112374333,NA,NA,NA
"2021-02-07","Nagaland",198207.78991354,1795.93793621038,78758.7831050163,1780294.21008646,0.0225433479952051,0.988612478982279,2561,128,64,211983,1978502,NA,NA,NA
