Date,State,Susceptible,Infected People,Recovery,Death,Bucket_Value,Vaccine %,Amount of Vaccine
2021-01-25,Delhi,15284186.46,399550.0506,928699.7132,15057.33116,500,8.2661,82661
2021-01-25,Jharkhand,27093471.44,2641232.641,1237009.989,43964.61058,500,17.1371,171371
2021-01-25,Maharashtra,84145370.16,12073078.59,9145002.585,240532.8302,500,57.6613,576613
2021-01-25,Nagaland,1878016.608,38765.0628,41712.84054,912.3151947,500,0.8065,8065
2021-01-26,Assam,10705959.25,9959465.178,5033635.491,169965.0834,200,16.129,161290
2021-01-26,Delhi,15240109.92,416244.3402,949092.0159,15477.75292,200,8.2661,82661
2021-01-26,Jharkhand,26455206.22,2940141.563,1376433.924,48933.64815,200,17.1371,171371
2021-01-26,Maharashtra,82244519.14,12942578.07,9770223.81,257477.3125,200,57.6613,576613
2021-01-26,Nagaland,1872621.476,41032.78118,43707.28114,960.6319654,200,0.8065,8065
2021-01-26,Assam,10705959.25,9959465.178,5033635.491,169965.0834,300,16.129,161290
2021-01-26,Delhi,15240109.92,416244.3402,949092.0159,15477.75292,300,8.2661,82661
2021-01-26,Jharkhand,26455206.22,2940141.563,1376433.924,48933.64815,300,17.1371,171371
2021-01-26,Maharashtra,82244519.14,12942578.07,9770223.81,257477.3125,300,57.6613,576613
2021-01-26,Nagaland,1872621.476,41032.78118,43707.28114,960.6319654,300,0.8065,8065
2021-01-26,Assam,10705959.25,9959465.178,5033635.491,169965.0834,400,16.129,161290
2021-01-26,Delhi,15240109.92,416244.3402,949092.0159,15477.75292,400,8.2661,82661
2021-01-26,Jharkhand,26455206.22,2940141.563,1376433.924,48933.64815,400,17.1371,171371
2021-01-26,Maharashtra,82244519.14,12942578.07,9770223.81,257477.3125,400,57.6613,576613
2021-01-26,Nagaland,1872621.476,41032.78118,43707.28114,960.6319654,400,0.8065,8065
2021-01-26,Assam,10705959.25,9959465.178,5033635.491,169965.0834,500,16.129,161290
2021-01-26,Delhi,15240109.92,416244.3402,949092.0159,15477.75292,500,8.2661,82661
2021-01-26,Jharkhand,26455206.22,2940141.563,1376433.924,48933.64815,500,17.1371,171371
2021-01-26,Maharashtra,82244519.14,12942578.07,9770223.81,257477.3125,500,57.6613,576613
2021-01-26,Nagaland,1872621.476,41032.78118,43707.28114,960.6319654,500,0.8065,8065
2021-01-27,Assam,9560341.647,10588028.86,5547451.738,182915.3533,200,16.129,161290
2021-01-27,Delhi,15194330.9,433560.6199,970334.5136,15914.86369,200,8.2661,82661
2021-01-27,Jharkhand,25763092.81,3266045.997,1531474.096,54385.74187,200,17.1371,171371
2021-01-27,Maharashtra,80256036.45,13852123.9,10439926.75,275380.0236,200,57.6613,576613
2021-01-27,Nagaland,1866928.171,43424.71504,45818.18928,1011.677172,200,0.8065,8065
2021-01-27,Assam,9560341.647,10588028.86,5547451.738,182915.3533,300,16.129,161290
2021-01-27,Delhi,15194330.9,433560.6199,970334.5136,15914.86369,300,8.2661,82661
2021-01-27,Jharkhand,25763092.81,3266045.997,1531474.096,54385.74187,300,17.1371,171371
2021-01-27,Maharashtra,80256036.45,13852123.9,10439926.75,275380.0236,300,57.6613,576613
2021-01-27,Nagaland,1866928.171,43424.71504,45818.18928,1011.677172,300,0.8065,8065
2021-01-27,Assam,9560341.647,10588028.86,5547451.738,182915.3533,400,16.129,161290
2021-01-27,Delhi,15194330.9,433560.6199,970334.5136,15914.86369,400,8.2661,82661
2021-01-27,Jharkhand,25763092.81,3266045.997,1531474.096,54385.74187,400,17.1371,171371
2021-01-27,Maharashtra,80256036.45,13852123.9,10439926.75,275380.0236,400,57.6613,576613
2021-01-27,Nagaland,1866928.171,43424.71504,45818.18928,1011.677172,400,0.8065,8065
2021-01-27,Assam,9560341.647,10588028.86,5547451.738,182915.3533,500,16.129,161290
2021-01-27,Delhi,15194330.9,433560.6199,970334.5136,15914.86369,500,8.2661,82661
2021-01-27,Jharkhand,25763092.81,3266045.997,1531474.096,54385.74187,500,17.1371,171371
2021-01-27,Maharashtra,80256036.45,13852123.9,10439926.75,275380.0236,500,57.6613,576613
2021-01-27,Nagaland,1866928.171,43424.71504,45818.18928,1011.677172,500,0.8065,8065
2021-01-28,Assam,8480022.229,11180480.47,6091837.543,195802.7921,200,16.129,161290
2021-01-28,Delhi,15146797.93,451515.4523,992458.7204,16369.20849,200,8.2661,82661
2021-01-28,Jharkhand,25016314.76,3619768.363,1703502.202,60345.76473,200,17.1371,171371
2021-01-28,Maharashtra,78182811.78,14800069.77,11156074.99,294244.5599,200,57.6613,576613
2021-01-28,Nagaland,1860922.452,45946.64109,48051.91953,1065.588336,200,0.8065,8065
2021-01-28,Assam,8480022.229,11180480.47,6091837.543,195802.7921,300,16.129,161290
2021-01-28,Delhi,15146797.93,451515.4523,992458.7204,16369.20849,300,8.2661,82661
2021-01-28,Jharkhand,25016314.76,3619768.363,1703502.202,60345.76473,300,17.1371,171371
2021-01-28,Maharashtra,78182811.78,14800069.77,11156074.99,294244.5599,300,57.6613,576613
2021-01-28,Nagaland,1860922.452,45946.64109,48051.91953,1065.588336,300,0.8065,8065
2021-01-28,Assam,8480022.229,11180480.47,6091837.543,195802.7921,400,16.129,161290
2021-01-28,Delhi,15146797.93,451515.4523,992458.7204,16369.20849,400,8.2661,82661
2021-01-28,Jharkhand,25016314.76,3619768.363,1703502.202,60345.76473,400,17.1371,171371
2021-01-28,Maharashtra,78182811.78,14800069.77,11156074.99,294244.5599,400,57.6613,576613
2021-01-28,Nagaland,1860922.452,45946.64109,48051.91953,1065.588336,400,0.8065,8065
2021-01-28,Assam,8480022.229,11180480.47,6091837.543,195802.7921,500,16.129,161290
2021-01-28,Delhi,15146797.93,451515.4523,992458.7204,16369.20849,500,8.2661,82661
2021-01-28,Jharkhand,25016314.76,3619768.363,1703502.202,60345.76473,500,17.1371,171371
2021-01-28,Maharashtra,78182811.78,14800069.77,11156074.99,294244.5599,500,57.6613,576613
2021-01-28,Nagaland,1860922.452,45946.64109,48051.91953,1065.588336,500,0.8065,8065
2021-01-29,Assam,7474697.222,11726714.03,6664730.34,208489.4543,200,16.129,161290
2021-01-29,Delhi,15097459.2,470125.2455,1015496.975,16841.33991,200,8.2661,82661
2021-01-29,Jharkhand,24214912.27,4001760.517,1893922.166,66834.75428,200,17.1371,171371
2021-01-29,Maharashtra,76028789.56,15784164.97,11920534.87,314066.5646,200,57.6613,576613
2021-01-29,Nagaland,1854589.666,48604.47862,50415.11891,1122.507914,200,0.8065,8065
2021-01-29,Assam,7474697.222,11726714.03,6664730.34,208489.4543,300,16.129,161290
2021-01-29,Delhi,15097459.2,470125.2455,1015496.975,16841.33991,300,8.2661,82661
2021-01-29,Jharkhand,24214912.27,4001760.517,1893922.166,66834.75428,300,17.1371,171371
2021-01-29,Maharashtra,76028789.56,15784164.97,11920534.87,314066.5646,300,57.6613,576613
2021-01-29,Nagaland,1854589.666,48604.47862,50415.11891,1122.507914,300,0.8065,8065
2021-01-29,Assam,7474697.222,11726714.03,6664730.34,208489.4543,400,16.129,161290
2021-01-29,Delhi,15097459.2,470125.2455,1015496.975,16841.33991,400,8.2661,82661
2021-01-29,Jharkhand,24214912.27,4001760.517,1893922.166,66834.75428,400,17.1371,171371
2021-01-29,Maharashtra,76028789.56,15784164.97,11920534.87,314066.5646,400,57.6613,576613
2021-01-29,Nagaland,1854589.666,48604.47862,50415.11891,1122.507914,400,0.8065,8065
2021-01-29,Assam,7474697.222,11726714.03,6664730.34,208489.4543,500,16.129,161290
2021-01-29,Delhi,15097459.2,470125.2455,1015496.975,16841.33991,500,8.2661,82661
2021-01-29,Jharkhand,24214912.27,4001760.517,1893922.166,66834.75428,500,17.1371,171371
2021-01-29,Maharashtra,76028789.56,15784164.97,11920534.87,314066.5646,500,57.6613,576613
2021-01-29,Nagaland,1854589.666,48604.47862,50415.11891,1122.507914,500,0.8065,8065
2021-01-30,Assam,6550977.135,12217859.1,7263591.371,220846.003,200,16.129,161290
2021-01-30,Delhi,15046262.69,489406.187,1039482.431,17331.8173,200,8.2661,82661
2021-01-30,Jharkhand,23359933.14,4412012.76,2104149.354,73868.64544,200,17.1371,171371
2021-01-30,Maharashtra,73799003.32,16801515.96,12735044.28,334832.9365,200,57.6613,576613
2021-01-30,Nagaland,1847914.773,51404.27619,52914.7337,1182.583217,200,0.8065,8065
2021-01-30,Assam,6550977.135,12217859.1,7263591.371,220846.003,300,16.129,161290
2021-01-30,Delhi,15046262.69,489406.187,1039482.431,17331.8173,300,8.2661,82661
2021-01-30,Jharkhand,23359933.14,4412012.76,2104149.354,73868.64544,300,17.1371,171371
2021-01-30,Maharashtra,73799003.32,16801515.96,12735044.28,334832.9365,300,57.6613,576613
2021-01-30,Nagaland,1847914.773,51404.27619,52914.7337,1182.583217,300,0.8065,8065
2021-01-30,Assam,6550977.135,12217859.1,7263591.371,220846.003,400,16.129,161290
2021-01-30,Delhi,15046262.69,489406.187,1039482.431,17331.8173,400,8.2661,82661
2021-01-30,Jharkhand,23359933.14,4412012.76,2104149.354,73868.64544,400,17.1371,171371
2021-01-30,Maharashtra,73799003.32,16801515.96,12735044.28,334832.9365,400,57.6613,576613
2021-01-30,Nagaland,1847914.773,51404.27619,52914.7337,1182.583217,400,0.8065,8065
2021-01-30,Assam,6550977.135,12217859.1,7263591.371,220846.003,500,16.129,161290
2021-01-30,Delhi,15046262.69,489406.187,1039482.431,17331.8173,500,8.2661,82661
2021-01-30,Jharkhand,23359933.14,4412012.76,2104149.354,73868.64544,500,17.1371,171371
2021-01-30,Maharashtra,73799003.32,16801515.96,12735044.28,334832.9365,500,57.6613,576613
2021-01-30,Nagaland,1847914.773,51404.27619,52914.7337,1182.583217,500,0.8065,8065
2021-01-31,Assam,5712365.119,12646650.56,7885477.19,232756.7114,200,16.129,161290
2021-01-31,Delhi,14993156.33,509374.1712,1064449.044,17841.20577,200,8.2661,82661
2021-01-31,Jharkhand,22453567.37,4849961.511,2335585.182,81456.9361,200,17.1371,171371
2021-01-31,Maharashtra,71499585.46,17848558.33,13601179.75,356521.1409,200,57.6613,576613
2021-01-31,Nagaland,1840882.368,54352.19564,55558.01546,1245.966302,200,0.8065,8065
2021-01-31,Assam,5712365.119,12646650.56,7885477.19,232756.7114,300,16.129,161290
2021-01-31,Delhi,14993156.33,509374.1712,1064449.044,17841.20577,300,8.2661,82661
2021-01-31,Jharkhand,22453567.37,4849961.511,2335585.182,81456.9361,300,17.1371,171371
2021-01-31,Maharashtra,71499585.46,17848558.33,13601179.75,356521.1409,300,57.6613,576613
2021-01-31,Nagaland,1840882.368,54352.19564,55558.01546,1245.966302,300,0.8065,8065
2021-01-31,Assam,5712365.119,12646650.56,7885477.19,232756.7114,400,16.129,161290
2021-01-31,Delhi,14993156.33,509374.1712,1064449.044,17841.20577,400,8.2661,82661
2021-01-31,Jharkhand,22453567.37,4849961.511,2335585.182,81456.9361,400,17.1371,171371
2021-01-31,Maharashtra,71499585.46,17848558.33,13601179.75,356521.1409,400,57.6613,576613
2021-01-31,Nagaland,1840882.368,54352.19564,55558.01546,1245.966302,400,0.8065,8065
2021-01-31,Assam,5712365.119,12646650.56,7885477.19,232756.7114,500,16.129,161290
2021-01-31,Delhi,14993156.33,509374.1712,1064449.044,17841.20577,500,8.2661,82661
2021-01-31,Jharkhand,22453567.37,4849961.511,2335585.182,81456.9361,500,17.1371,171371
2021-01-31,Maharashtra,71499585.46,17848558.33,13601179.75,356521.1409,500,57.6613,576613
2021-01-31,Nagaland,1840882.368,54352.19564,55558.01546,1245.966302,500,0.8065,8065
